Employee_ID,First_Name,Last_Name,Branch,Role,Hire Date,Departure Date,Salary,Status,Reason For Leaving,Experience,Time to Hire,Age,Gender,Hire Source,Year,Training Cost,Province,Training Period,Time to Hire.1,Recruiting Cost,Average Tenure_per_group,Turnover Rate_per_group,Hiring Rate_per_group,RecordID,Recruitment Expenditure,Recruitment Budget,Variance
19173,James,Hill,Digital Transformation Branch,Cybersecurity Analyst,09/03/2018,,75000,Active,,10,1M,60,Male,Job Board,2018,7500,Quebec,75,85,10500,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
38481,Daniel,Murphy,Digital Transformation Branch,Cybersecurity Analyst,07/01/2018,,69000,Active,,7,2M,25,Female,Referral,2018,7500,Quebec,75,95,9000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
94076,Joe,Thomas,Digital Transformation Branch,Cybersecurity Analyst,04/24/2018,,81000,Active,,13,2M,35,Male,Referral,2018,7500,Quebec,75,80,10000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
29010,Desiree,Baker,Digital Transformation Branch,Cybersecurity Analyst,10/03/2018,,71000,Active,,8,1M,46,Male,Recruiter,2018,7500,Ontario,75,95,9000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
26743,Michelle,Hanson,Digital Transformation Branch,Cybersecurity Analyst,10/08/2018,,81000,Active,,13,2M,39,Male,Referral,2018,7500,Saskatchewan,75,72,9500,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
12795,Malik,Reynolds,Digital Transformation Branch,Cybersecurity Analyst,09/04/2018,,59000,Active,,2,1M,50,Male,Referral,2018,7500,Saskatchewan,75,85,8000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
27734,Joseph,Deleon,Digital Transformation Branch,Cybersecurity Analyst,05/08/2018,,79000,Active,,12,1M,56,Male,Referral,2018,7500,British Columbia,75,65,13000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
65334,Lawrence,Hughes,Digital Transformation Branch,Cybersecurity Analyst,05/16/2018,,75000,Active,,10,1M,29,Female,Referral,2018,7500,Alberta,75,50,9500,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
25511,Lisa,Parker,Digital Transformation Branch,Cybersecurity Analyst,12/02/2018,,71000,Active,,8,1M,46,Male,Job Board,2018,7500,Ontario,75,78,7000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
54779,Danielle,Olsen,Digital Transformation Branch,Cybersecurity Analyst,07/20/2018,,91000,Active,,18,1M,26,Male,Referral,2018,7500,Ontario,75,30,8000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
70586,Randy,Scott,Digital Transformation Branch,Cybersecurity Analyst,09/16/2018,09/05/2024,85000,Notice Period,Management and Leadership,15,2M,47,Female,Referral,2018,7500,British Columbia,75,63,9500,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
42736,Patricia,Robinson,Digital Transformation Branch,Cybersecurity Analyst,02/03/2018,,61000,Active,,3,1M,24,Male,Referral,2018,7500,Quebec,75,60,10000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
13360,Frances,Peterson,Digital Transformation Branch,Cybersecurity Analyst,10/08/2018,,85000,Active,,15,1M,28,Male,Referral,2018,7500,Ontario,75,95,9000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
37466,Brian,Andersen,Digital Transformation Branch,Cybersecurity Analyst,02/08/2018,,91000,Active,,18,1M,45,Male,Referral,2018,7500,Alberta,75,110,8500,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
19420,Amy,Bentley,Digital Transformation Branch,Cybersecurity Analyst,05/15/2018,10/31/2022,71000,Not Active,Work-Life Balance,8,2M,60,Male,Recruiter,2018,7500,Ontario,75,65,9000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
49741,Maria,Pierce,Digital Transformation Branch,Cybersecurity Analyst,08/24/2018,10/13/2020,79000,Not Active,Salary and Benefits,12,2M,53,Female,Job Board,2018,7500,Ontario,75,65,9000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
61666,Kristopher,Price,Digital Transformation Branch,Cybersecurity Analyst,07/18/2018,09/18/2023,57000,Not Active,Personal Reasons,1,1M,36,Male,Referral,2018,7500,Ontario,75,90,8000,4.598274791,41.46981627,158.5301837,1086,407263.69,492728.64,85464.95
85717,Tyler,Fowler,Digital Transformation Branch,Digital Transformation Consultant,11/17/2017,07/04/2022,114000,Not Active,Work-Life Balance,17,1M,57,Male,Job Board,2017,9000,Ontario,90,63,9500,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
79438,Ashley,Carter,Digital Transformation Branch,Digital Transformation Consultant,06/13/2017,,116000,Active,,18,1M,59,Male,Referral,2017,9000,British Columbia,90,78,7000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
32235,Marie,Sanchez,Digital Transformation Branch,Digital Transformation Consultant,12/14/2017,,92000,Active,,6,2M,42,Female,Recruiter,2017,9000,Quebec,90,80,12000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
81091,Debra,Hardy,Digital Transformation Branch,Digital Transformation Consultant,06/07/2017,,96000,Active,,8,2M,50,Male,Referral,2017,9000,Alberta,90,25,10500,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
16403,Shannon,Quinn,Digital Transformation Branch,Digital Transformation Consultant,04/25/2017,,96000,Active,,8,2M,43,Male,Recruiter,2017,9000,Alberta,90,65,13000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
73417,Joan,Lewis,Digital Transformation Branch,Digital Transformation Consultant,06/02/2017,10/19/2021,112000,Not Active,Management and Leadership,16,1M,46,Male,Referral,2017,9000,Manitoba,90,85,10500,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
46622,Anthony,Chambers,Digital Transformation Branch,Digital Transformation Consultant,07/15/2017,05/12/2021,104000,Not Active,Salary and Benefits,12,2M,54,Male,Referral,2017,9000,Ontario,90,85,8000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
80811,Elizabeth,Burke,Digital Transformation Branch,Digital Transformation Consultant,03/26/2017,,94000,Active,,7,1M,57,Male,Job Board,2017,9000,Quebec,90,85,8000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
50363,Adam,Booker,Digital Transformation Branch,Digital Transformation Consultant,05/13/2017,,114000,Active,,17,1M,51,Female,Referral,2017,9000,Alberta,90,63,9500,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
87504,Laura,Johnson,Digital Transformation Branch,Digital Transformation Consultant,11/21/2017,,106000,Active,,13,2M,33,Female,Recruiter,2017,9000,Ontario,90,80,11000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
80766,Michael,Larson,Digital Transformation Branch,Digital Transformation Consultant,06/15/2017,12/30/2022,96000,Not Active,Personal Reasons,8,1M,33,Female,Job Board,2017,9000,Ontario,90,60,10000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
35484,Charles,Wright,Digital Transformation Branch,Digital Transformation Consultant,07/01/2017,,94000,Active,,7,2M,54,Female,Recruiter,2017,9000,Ontario,90,65,9000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
77776,David,Torres,Digital Transformation Branch,Digital Transformation Consultant,03/10/2017,02/12/2024,82000,Not Active,Location,1,2M,51,Male,Referral,2017,9000,Prince Edward Island,90,50,9500,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
38662,Justin,Ward,Digital Transformation Branch,Digital Transformation Consultant,02/21/2017,,106000,Active,,13,2M,30,Male,Referral,2017,9000,New Brunswick,90,50,12000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
23600,Heather,Hancock,Digital Transformation Branch,Digital Transformation Consultant,03/18/2017,10/11/2024,92000,Notice Period,Career Advancement,6,1M,45,Male,Job Board,2017,9000,Quebec,90,50,12000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
63778,Corey,Boyd,Digital Transformation Branch,Digital Transformation Consultant,03/01/2017,,98000,Active,,9,2M,56,Male,Recruiter,2017,9000,Ontario,90,30,10000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
72404,Cody,Fernandez,Digital Transformation Branch,Digital Transformation Consultant,02/10/2017,,100000,Active,,10,2M,34,Male,Referral,2017,9000,Ontario,90,95,9000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
56188,Ronald,Brewer,Digital Transformation Branch,Digital Transformation Consultant,07/02/2017,,116000,Active,,18,2M,56,Male,Recruiter,2017,9000,Quebec,90,96,9000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
55743,Jesse,Allen,Digital Transformation Branch,Digital Transformation Consultant,03/11/2017,,114000,Active,,17,1M,24,Male,Job Board,2017,9000,British Columbia,90,96,9000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
81263,Denise,Thomas,Digital Transformation Branch,Digital Transformation Consultant,08/07/2017,,112000,Active,,16,1M,37,Female,Referral,2017,9000,Quebec,90,80,11000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
56442,Jennifer,Gray,Digital Transformation Branch,Digital Transformation Consultant,12/19/2017,,84000,Active,,2,1M,39,Male,Job Board,2017,9000,Ontario,90,85,8000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
67190,Amanda,Summers,Digital Transformation Branch,Digital Transformation Consultant,06/06/2017,06/27/2022,106000,Not Active,Job Satisfaction,13,1M,44,Male,Recruiter,2017,9000,Quebec,90,65,13000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
43917,Mike,Murray,Digital Transformation Branch,Digital Transformation Consultant,05/16/2017,,120000,Active,,20,2M,48,Male,Referral,2017,9000,Ontario,90,80,10000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
26882,Erica,Schmidt,Digital Transformation Branch,Digital Transformation Consultant,09/22/2017,,118000,Active,,19,2M,43,Male,Job Board,2017,9000,Alberta,90,96,9000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
35924,Tyler,Sparks,Digital Transformation Branch,Digital Transformation Consultant,02/11/2017,10/22/2024,106000,Notice Period,Management and Leadership,13,1M,38,Female,Recruiter,2017,9000,Quebec,90,60,10000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
97807,Tony,Smith,Digital Transformation Branch,Digital Transformation Consultant,02/18/2017,,84000,Active,,2,2M,29,Female,Job Board,2017,9000,Quebec,90,85,10500,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
69143,Alicia,Benjamin,Digital Transformation Branch,Digital Transformation Consultant,05/03/2017,11/03/2020,84000,Not Active,Salary and Benefits,2,1M,38,Male,Referral,2017,9000,British Columbia,90,75,13000,4.243607096,41.7302799,158.2697201,1077,176232.33,201834.39,25602.06
55259,Stacy,Lambert,Digital Transformation Branch,Digital Program Coordinator,06/04/2017,,61000,Active,,8,2M,42,Male,Recruiter,2017,6500,Ontario,75,70,8500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
74436,Martin,Marshall,Digital Transformation Branch,Digital Program Coordinator,03/10/2017,,81000,Active,,18,1M,33,Male,Job Board,2017,6500,Quebec,75,60,13000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
58106,Kristine,Sanchez,Digital Transformation Branch,Digital Program Coordinator,03/15/2017,01/31/2020,57000,Not Active,Personal Reasons,6,1M,22,Male,Referral,2017,6500,Ontario,75,70,10500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
77841,Jordan,Turner,Digital Transformation Branch,Digital Program Coordinator,11/13/2017,09/21/2024,55000,Notice Period,Work-Life Balance,5,1M,31,Male,Recruiter,2017,6500,Quebec,75,85,10500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
31942,Daniel,Fischer,Digital Transformation Branch,Digital Program Coordinator,06/28/2017,,81000,Active,,18,1M,47,Female,Referral,2017,6500,Prince Edward Island,75,80,12000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
81754,Alexander,Juarez,Digital Transformation Branch,Digital Program Coordinator,10/04/2017,,57000,Active,,6,2M,54,Male,Referral,2017,6500,Quebec,75,78,8000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
78274,Natalie,Cameron,Digital Transformation Branch,Digital Program Coordinator,10/08/2017,06/17/2021,69000,Not Active,Company Culture,12,1M,51,Female,Referral,2017,6500,Quebec,75,95,9000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
65567,Chad,Hamilton,Digital Transformation Branch,Digital Program Coordinator,10/28/2017,07/19/2024,67000,Notice Period,Job Security,11,2M,29,Male,Referral,2017,6500,Alberta,75,52,8500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
81374,Johnny,Hines,Digital Transformation Branch,Digital Program Coordinator,12/15/2017,,53000,Active,,4,1M,57,Female,Referral,2017,6500,Ontario,75,65,10000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
90179,Allison,Malone,Digital Transformation Branch,Digital Program Coordinator,09/16/2017,05/17/2019,81000,Not Active,Job Satisfaction,18,1M,44,Female,Referral,2017,6500,Ontario,75,100,9000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
78575,Daniel,Peters,Digital Transformation Branch,Digital Program Coordinator,05/12/2017,,73000,Active,,14,1M,30,Male,Referral,2017,6500,Ontario,75,55,7500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
86386,Leon,Thompson,Digital Transformation Branch,Digital Program Coordinator,04/04/2017,08/19/2021,59000,Not Active,Salary and Benefits,7,2M,35,Female,Recruiter,2017,6500,Ontario,75,65,9000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
41090,Megan,Pennington,Digital Transformation Branch,Digital Program Coordinator,02/08/2017,,57000,Active,,6,1M,57,Male,Recruiter,2017,6500,Ontario,75,60,10000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
81916,Marissa,Meadows,Digital Transformation Branch,Digital Program Coordinator,04/08/2017,,85000,Active,,20,1M,46,Male,Job Board,2017,6500,Quebec,75,70,10500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
16088,Matthew,Fisher,Digital Transformation Branch,Digital Program Coordinator,08/26/2017,10/01/2024,69000,Notice Period,Lack of Recognition,12,2M,50,Male,Referral,2017,6500,Alberta,75,50,9500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
88032,Jose,Robinson,Digital Transformation Branch,Digital Program Coordinator,09/18/2017,,61000,Active,,8,1M,36,Male,Referral,2017,6500,Quebec,75,25,9500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
29265,Heather,Austin,Digital Transformation Branch,Digital Program Coordinator,09/12/2017,,71000,Active,,13,2M,58,Male,Recruiter,2017,6500,Ontario,75,50,9500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
20260,Justin,Koch,Digital Transformation Branch,Digital Program Coordinator,01/25/2017,04/05/2019,49000,Not Active,Personal Reasons,2,2M,32,Male,Referral,2017,6500,Quebec,75,52,8500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
32373,Maxwell,Mason,Digital Transformation Branch,Digital Program Coordinator,12/30/2017,,75000,Active,,15,2M,58,Male,Recruiter,2017,6500,Ontario,75,85,10500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
85993,Steven,Rivera,Digital Transformation Branch,Digital Program Coordinator,11/22/2017,,49000,Active,,2,1M,60,Male,Referral,2017,6500,Ontario,75,50,12000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
94825,Michelle,Bowers,Digital Transformation Branch,Digital Program Coordinator,01/21/2017,,71000,Active,,13,2M,33,Male,Referral,2017,6500,British Columbia,75,40,7000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
80300,Autumn,Cohen,Digital Transformation Branch,Digital Program Coordinator,11/06/2017,05/16/2024,49000,Not Active,Job Security,2,2M,43,Female,Recruiter,2017,6500,Ontario,75,78,7000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
73209,Gary,Robinson,Digital Transformation Branch,Digital Program Coordinator,01/07/2017,,59000,Active,,7,2M,56,Male,Job Board,2017,6500,Newfoundland and Labrador,75,40,7000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
34300,Tom,Wood,Digital Transformation Branch,Digital Program Coordinator,03/09/2017,,53000,Active,,4,1M,51,Female,Referral,2017,6500,Quebec,75,85,8000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
79788,Jessica,Martinez,Digital Transformation Branch,Digital Program Coordinator,07/26/2017,,67000,Active,,11,2M,38,Male,Referral,2017,6500,Quebec,75,85,8000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
84265,Heather,Holland,Digital Transformation Branch,Digital Program Coordinator,10/27/2017,,67000,Active,,11,1M,48,Female,Referral,2017,6500,Ontario,75,55,10000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
87829,Karen,Montgomery,Digital Transformation Branch,Digital Program Coordinator,12/15/2017,10/14/2024,75000,Notice Period,Personal Reasons,15,2M,27,Male,Recruiter,2017,6500,Manitoba,75,95,9000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
29987,Aaron,Branch,Digital Transformation Branch,Digital Program Coordinator,07/02/2017,,79000,Active,,17,1M,42,Male,Recruiter,2017,6500,Alberta,75,75,13000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
75629,Shannon,Gilbert,Digital Transformation Branch,Digital Program Coordinator,10/26/2017,,59000,Active,,7,1M,45,Male,Referral,2017,6500,Nova Scotia,75,45,9000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
93967,Stacey,Marsh,Digital Transformation Branch,Digital Program Coordinator,12/25/2017,03/14/2020,61000,Not Active,Job Satisfaction,8,1M,57,Male,Referral,2017,6500,British Columbia,75,60,10000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
75371,Frank,Alexander,Digital Transformation Branch,Digital Program Coordinator,03/11/2017,,73000,Active,,14,2M,35,Male,Referral,2017,6500,Ontario,75,65,13000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
62328,Ryan,Silva,Digital Transformation Branch,Digital Program Coordinator,07/01/2017,09/10/2024,57000,Notice Period,Work-Life Balance,6,2M,57,Female,Referral,2017,6500,Ontario,75,63,9500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
46184,Kevin,Lang,Digital Transformation Branch,Digital Program Coordinator,02/11/2017,,67000,Active,,11,1M,43,Female,Job Board,2017,6500,Ontario,75,96,9000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
97130,Samantha,Griffin,Digital Transformation Branch,Digital Program Coordinator,09/16/2017,05/06/2022,79000,Not Active,Salary and Benefits,17,2M,55,Male,Referral,2017,6500,Quebec,75,70,8500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
71762,Ashley,Lane,Digital Transformation Branch,Digital Program Coordinator,05/22/2017,,75000,Active,,15,2M,40,Male,Recruiter,2017,6500,New Brunswick,75,60,13000,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
91959,Kayla,Ellis,Digital Transformation Branch,Digital Program Coordinator,07/14/2017,10/04/2018,83000,Not Active,Career Advancement,19,1M,53,Male,Referral,2017,6500,British Columbia,75,90,10500,4.428112466,38.42105263,161.5789474,1077,176232.33,201834.39,25602.06
52572,Brent,Mitchell,Digital Transformation Branch,Software Developer,12/14/2017,07/09/2024,69000,Notice Period,Career Advancement,7,2M,34,Male,Referral,2017,7000,Quebec,75,45,9000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
84049,Julie,Willis,Digital Transformation Branch,Software Developer,12/19/2017,02/16/2020,87000,Not Active,Personal Reasons,16,1M,55,Male,Referral,2017,7000,Manitoba,75,78,8000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
27541,Jennifer,Mitchell,Digital Transformation Branch,Software Developer,10/28/2017,,91000,Active,,18,2M,58,Male,Job Board,2017,7000,Quebec,75,52,8500,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
47954,Tina,Allen,Digital Transformation Branch,Software Developer,03/30/2017,,59000,Active,,2,1M,53,Male,Recruiter,2017,7000,Quebec,75,40,7000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
24592,Lindsay,Freeman,Digital Transformation Branch,Software Developer,06/28/2017,,69000,Active,,7,1M,39,Male,Referral,2017,7000,Ontario,75,95,9000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
32687,Carol,Young,Digital Transformation Branch,Software Developer,03/24/2017,,61000,Active,,3,2M,48,Female,Referral,2017,7000,Quebec,75,85,10500,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
41779,Amy,Rice,Digital Transformation Branch,Software Developer,07/05/2017,07/21/2024,89000,Notice Period,Work-Life Balance,17,2M,59,Male,Referral,2017,7000,Quebec,75,46,10000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
93134,Daniel,Williams,Digital Transformation Branch,Software Developer,07/20/2017,,69000,Active,,7,2M,22,Female,Job Board,2017,7000,Ontario,75,40,7000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
15707,Nicholas,Russell,Digital Transformation Branch,Software Developer,11/10/2017,,73000,Active,,9,1M,40,Male,Job Board,2017,7000,Alberta,75,65,13000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
48024,Justin,Nixon,Digital Transformation Branch,Software Developer,07/17/2017,,71000,Active,,8,2M,36,Male,Referral,2017,7000,Quebec,75,46,10000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
91550,Ryan,Jones,Digital Transformation Branch,Software Developer,05/23/2017,,71000,Active,,8,1M,26,Male,Job Board,2017,7000,New Brunswick,75,95,9000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
40849,Phillip,Whitaker,Digital Transformation Branch,Software Developer,01/17/2017,07/19/2024,77000,Notice Period,Career Advancement,11,1M,28,Male,Recruiter,2017,7000,Manitoba,75,85,10000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
51413,Bernard,Sanchez,Digital Transformation Branch,Software Developer,10/04/2017,,71000,Active,,8,2M,49,Male,Job Board,2017,7000,British Columbia,75,80,12000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
75440,Darlene,Harper,Digital Transformation Branch,Software Developer,09/20/2017,,81000,Active,,13,2M,24,Male,Referral,2017,7000,Ontario,75,70,8500,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
45161,Jean,Johnson,Digital Transformation Branch,Software Developer,11/05/2017,03/19/2021,93000,Not Active,Career Advancement,19,1M,39,Male,Referral,2017,7000,Ontario,75,78,8000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
92763,Lisa,Simmons,Digital Transformation Branch,Software Developer,01/27/2017,05/11/2020,57000,Not Active,Job Satisfaction,1,2M,31,Female,Job Board,2017,7000,Quebec,75,55,7500,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
87942,Vincent,Peterson,Digital Transformation Branch,Software Developer,01/21/2017,08/10/2022,93000,Not Active,Salary and Benefits,19,1M,31,Female,Referral,2017,7000,Ontario,75,100,9000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
89613,Daniel,Sanchez,Digital Transformation Branch,Software Developer,09/11/2017,,93000,Active,,19,2M,53,Male,Referral,2017,7000,Quebec,75,65,13000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
20359,Robin,Smith,Digital Transformation Branch,Software Developer,01/22/2017,,91000,Active,,18,1M,40,Male,Job Board,2017,7000,Ontario,75,80,10000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
17837,Sandra,Lawson,Digital Transformation Branch,Software Developer,08/28/2017,,75000,Active,,10,2M,31,Male,Job Board,2017,7000,British Columbia,75,95,9000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
68902,Julie,Lane,Digital Transformation Branch,Software Developer,07/24/2017,,81000,Active,,13,1M,41,Male,Recruiter,2017,7000,Newfoundland and Labrador,75,85,6500,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
92458,Krista,Farrell,Digital Transformation Branch,Software Developer,10/16/2017,05/19/2019,65000,Not Active,Work-Life Balance,5,2M,40,Male,Referral,2017,7000,Saskatchewan,75,70,10500,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
73736,Rhonda,Bell,Digital Transformation Branch,Software Developer,08/19/2017,09/20/2019,65000,Not Active,Management and Leadership,5,2M,42,Male,Referral,2017,7000,Ontario,75,70,8500,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
81815,Ryan,Hughes,Digital Transformation Branch,Software Developer,09/17/2017,,67000,Active,,6,2M,50,Male,Referral,2017,7000,Nova Scotia,75,80,11000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
62636,Bobby,Chan,Digital Transformation Branch,Software Developer,12/28/2017,,91000,Active,,18,2M,28,Male,Job Board,2017,7000,Nova Scotia,75,90,8000,4.26851425,45.26315789,154.7368421,1077,176232.33,201834.39,25602.06
55431,Diamond,Ritter,Digital Transformation Branch,Data Analyst,01/20/2017,,86000,Active,,18,2M,35,Female,Referral,2017,7000,Ontario,60,25,9500,4.496130476,39.8034398,160.1965602,1077,176232.33,201834.39,25602.06
30698,Bradley,Morris,Digital Transformation Branch,Data Analyst,08/13/2017,,74000,Active,,12,2M,42,Male,Job Board,2017,7000,Manitoba,60,70,8500,4.496130476,39.8034398,160.1965602,1077,176232.33,201834.39,25602.06
29419,John,Petersen,Digital Transformation Branch,Data Analyst,05/11/2017,04/29/2021,78000,Not Active,Lack of Recognition,14,1M,46,Male,Referral,2017,7000,British Columbia,60,25,10500,4.496130476,39.8034398,160.1965602,1077,176232.33,201834.39,25602.06
26638,Amanda,Chavez,Digital Transformation Branch,Data Analyst,06/10/2017,,76000,Active,,13,2M,24,Female,Job Board,2017,7000,Quebec,60,65,9000,4.496130476,39.8034398,160.1965602,1077,176232.33,201834.39,25602.06
95365,Gregory,Larsen,Digital Transformation Branch,Data Analyst,08/06/2017,,68000,Active,,9,1M,28,Female,Referral,2017,7000,British Columbia,60,85,10500,4.496130476,39.8034398,160.1965602,1077,176232.33,201834.39,25602.06
67000,Paul,Flowers,Digital Transformation Branch,Data Analyst,05/17/2017,,74000,Active,,12,2M,34,Female,Recruiter,2017,7000,British Columbia,60,85,8000,4.496130476,39.8034398,160.1965602,1077,176232.33,201834.39,25602.06
72822,Mark,Terry,Digital Transformation Branch,Data Analyst,11/12/2017,,54000,Active,,2,1M,38,Male,Referral,2017,7000,Quebec,60,40,7000,4.496130476,39.8034398,160.1965602,1077,176232.33,201834.39,25602.06
